Platform_x,URL,Date Crawled,Store,Product Title,brand,Current Price,Discounted Price,Discount,Available Colors,sold_quanlity,rating_averrage,rating_count,Platform_y,customer_name,time_comment,content,thank_count,rating
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,hunhsinh689,2024-01-10 17:22 | Phân loại hàng: Hồng,"Đúng với mô tả: ddusng
Tính năng nổi bật: ddowc
Chất lượng sản phẩm: ok
Đúng rồi thật là hay có những chuyện mà chúng ta không thể nào nghĩ được câu dê với dê mon nick của mình có những chuyện mà chúng ta không thể nào cầm men hết được ôm em chưa về",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,s*****n,2024-01-04 17:30 | Phân loại hàng: Vàng,"Giá như hình, giao hàng tạm được, có áp voucher nên cũng nhẹ hơn so với store, còn bảo hành thì cứ ra trực tiếp hãng",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,nguyenhuutrong2901,2023-11-19 17:25 | Phân loại hàng: Xanh lá,"Chất lượng sản phẩm: good
Đúng với mô tả: correct
Tính năng nổi bật: ...
Giao hàng rất nhanh và đúng thời hạn, trước cả thời hạn 1 ngày, giảm giá được giá rất tốt ngày 11/11 nhờ mã của Shopee, xài rất thích, nhưng đóng gói rất đáng lo ngại dù có dãn nhãn hàng dễ vỡ, nhưng hộp giấy cấn mốp, đáng sợ thật sự",28,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,namapple110,2023-11-19 23:22 | Phân loại hàng: Hồng,"máy đẹp trên Cả tuyệt vời, Táo đẹp 68 Định Quán đã mua",16,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,thainv2907,2023-10-13 13:27 | Phân loại hàng: Đen,"Ok! Đã nhận được máy không lỗi lầm hiiii
Mua online mà ngon ngon",19,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,y*****g,2023-11-28 14:36 | Phân loại hàng: Hồng,"Giao hàng rất nhanh, đóng gói hơi sơ sài nhưng tạm được, hàng đẹp.",8,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,l*****u,2023-10-08 00:42 | Phân loại hàng: Xanh dương,"Chất lượng sản phẩm: Tốt
Đúng với mô tả: Đúng
Màu xanh pastel đẹp, ngả nhiều về màu trắng. Máy chuẩn VN/A chính hãng",95,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,hoadt123,2024-03-06 20:50 | Phân loại hàng: Đen,"Giao hàng nhanh, đóng gói cẩn thận. Mình mua được giá 19.4tr là giá tốt.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,mphuongle96,2023-10-06 22:11 | Phân loại hàng: Đen,Hàng nguyên seal. Giao hàng cẩn thận. Hàng VNA. Có bảo hành đầy đủ,21,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,yamaima281,2023-12-20 18:50 | Phân loại hàng: Hồng,"Đóng hàng cẩn thận, giao hàng nhanh, giá tốt rất nhiều so với mua ngoài cửa hàng. Rất nên mua nha mn",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,yamaima281,2023-11-25 19:40 | Phân loại hàng: Hồng,"Giao hàng nhanh, giá tốt hơn so với ngoài cửa hàng, nên mua nha mn, sẽ ủng hộ shop dài dài",6,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,momomi67,2023-12-15 09:56 | Phân loại hàng: Xanh lá,"Tính năng nổi bật: tot
Hàng đến tay được đóng gói kỹ, giao nhanh, nguyên seal, sạch sẽ",5,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,yamaima281,2023-12-20 18:47 | Phân loại hàng: Hồng,"Đóng hàng cẩn thận, giao hàng nhanh, giá tốt rất nhiều so với mua ngoài cửa hàng.",5,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,r*****7,2023-11-14 23:44 | Phân loại hàng: Xanh dương,"Gói khá kỹ và giao khá nhanh, bản này màu đẹp, giá khá tốt so với thị trường",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,a*****6,2024-02-27 21:39 | Phân loại hàng: Đen,"Đúng với mô tả: sp đúng mô tả
Iphone 15 chính hãng, 
Đóng gói cẩn thận
Còn nguyên seal",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,r*****u,2024-01-28 08:23 | Phân loại hàng: Xanh dương,"Lần đầu mua shopee giá trị đơn hàng lớn thấy cũng lo lo nhưng liều vì thấy mọi người đánh giá ổn
Dùng gần 1 tháng rồi thấy khá oke, ổn áp ko lỗi lầm gì
Săn sale giá xinhh",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,suonnonchuangot,2023-12-17 22:29 | Phân loại hàng: Hồng,"Máy xinh, nma thấy load hơi chậm, airdrop hình rất lâu 

vận chuyển hàng đi mỹ úc can liên hệ 096 3651456 để được tư vấn, take care khách tận tâm, hỗ trợ đóng gói free - hàng đi nhanh giá cả cạnh tranh, có tracking từng đơn hàng",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,quynhanh127,2023-12-14 11:32 | Phân loại hàng: Vàng,"Chất lượng sản phẩm: tốt
Đúng với mô tả: đúng màu
Xài ổn, mượt, không có gì chê màu vàng trông đẹp thích ghê",5,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,tokarin2509,2024-02-27 10:20 | Phân loại hàng: Đen,"Sản phẩm đã dùng đc 1 tháng, hiện tại chưa có lỗi, đánh giá 1 sao vì thái độ bán hàng đùn đẩy, giao rất chậm, ngâm tiền của khách (mình thanh toán trước), hẹn giao thứ 7, đến tận thứ 2 mới nhận đc hàng, đã khiếu nại lên spx lẫn cả báo shopee mà k ai giải quyết và giao gấp, thế thì đẻ ra các kênh cskh làm quái gì, trải nghiệm mua hàng rất rất tệ, sp giá trị cao mà hời hợt, xem thường kh, đánh 1 sao là quá nhiều, đáng lẽ k nên có sao nào, dù có nói gì cũng sẽ k thay đổi đánh giá",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,thula1993,2024-02-03 19:55 | Phân loại hàng: Hồng,Lần đầu mua hàng giá trị cao (với mình) qua shopee.  Đó giờ toàn ra trực tiếp store bóc seal mở tại chỗ. Biết là mall đó nhưng cũng hơi run đó :))) tại đóng gói quấn băng keo cái hộp cứ thấy lỏng le. Trừ 1 sao :)) Còn lại trộm día ổn hết. Áp mã vô giá ok lắm nên chốt luôn. Video klq nha. Mắc công quay cái clip unbox cho đã k up được up đỡ clip khác. Quạo.,1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,m*****p,2023-12-11 11:06 | Phân loại hàng: Đen,"Chất lượng sản phẩm: ok
Tính năng nổi bật: ok
Đúng với mô tả: ok
Sau 5 ngày sử dụng thấy máy vẫn ok.
Mình nhận hàng nguyên vẹn, ship ok nhé mng. 
Áp mã của shopee giảm đc 1,3 tr. Shop ko có mã nào.
Thức 0h đợi flash sale nhưng ngày hôm sau ko sale cũng giá đó. Flash nói chung ko ăn thua đâu ạ. Chủ yếu săn mã shopee thôi. 
Ip 15 màn to hơn xíu, nhẹ và mỏng hơn 15pr rất nhiều. Để nói về hình thức thì thích ip 15 hơn nhưng pro sẽ nhỉnh hơn 1 số về tính năng.",3,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,chimai90,2024-02-06 07:27 | Phân loại hàng: Xanh lá,"Shop bọc hàng cẩn thận, giao hàng nhanh, phản hồi khách hàng chu đáo. Đặt hàng hôm trước hôm sau đã đến bưu cục phát nhưng SPX bưu cục phát đã lưu kho đến 6 ngày sau mới giao hàng.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,c*****0,2023-10-06 09:25 | Phân loại hàng: Xanh lá,"Đúng với mô tả: đúng với mô tả
Chất lượng sản phẩm: tuyệt vời
Tính năng nổi bật: tuyệt vời",38,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,thithanh677,2024-01-27 09:05 | Phân loại hàng: Hồng,"Máy xinh, áp thêm voucher giá rẻ hơn với thị trường gần 2tr. Nói chung quá là ưng, mãi ủng hộ flagshop 🫶🏻💅🏻",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,phungnhungoc1992,2024-01-30 21:40 | Phân loại hàng: Xanh dương,Đã nhận hàng nhưng chưa mở seal máy! Check imei thì máy new chưa sài,1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,b*****2,2024-01-29 13:21 | Phân loại hàng: Hồng,"Tính năng nổi bật: dep
giao hàng khá nhanh, tầm 1.5 ngày. màu hồng nam tính mạnh mẽ",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,o*****3,2023-12-11 13:51 | Phân loại hàng: Xanh lá,"Chất lượng sản phẩm: ok
Đúng với mô tả: ddungs mo ta
giao hàng nhanh mới đặt từ khuya sáng đã giao rồi, khá ok",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,naychuoichin,2024-02-27 12:36 | Phân loại hàng: Đen,"Tính năng nổi bật: ok
Đúng với mô tả: ok
Chất lượng sản phẩm: ok
Hàng chính hãng vn chưa kích hoạt, mua được giá tốt, ok",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,p*****7,2023-11-19 00:04 | Phân loại hàng: Hồng,Uy tín đúng sản phẩm giao hàng nhanh rất hài lòng  10 điểm ạ okkkk,5,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,bee071086,2023-12-31 15:09 | Phân loại hàng: Đen,"Đóng gói cẩn thận, hàng nguyên hộp. Không có seal kiếng bọc bên ngoài khi như mình từng mua hàng chính hãng ở các gian bên tiki. Chất lượng máy phải chờ trải nghiệm mới biết.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,peshokteen,2023-10-12 13:15 | Phân loại hàng: Xanh dương,"Đúng với mô tả: Đúng mô tả
Chất lượng sản phẩm: Tốt
Giao hàng nhanh nhưng box IP hơi bẩn, còn lại ok hết. Nâng cấp từ iphone 7plus sau 7 năm dùng dù chưa hư :3",21,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,tx161,2023-10-13 11:28 | Phân loại hàng: Hồng,"Màu siêu đẹp, nhỏ gọn dễ cầm nắm
Hàng chính hãng nên yên tâm sử dụng",12,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,rexey3s,2023-11-20 14:11 | Phân loại hàng: Hồng,"Đúng với mô tả: chính hãng
Tính năng nổi bật: màu hồng đẹp
Chất lượng sản phẩm: tuyệt vời
Giao hàng hơi lâu so với lịch",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,xinashop01,2024-02-22 18:12 | Phân loại hàng: Hồng,"Mình vô nhóm săn sale cùng Tín lụm mã -2tr quá ngon ^^. mọi người kiếm nhóm tham gia hén, mã nhiều lắm + nhiều deal ngon lắm",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-128GB-i.88201679.18093055535?sp_atk=b5d16750-d968-4ee1-994c-da2bce069fe3&xptdk=b5d16750-d968-4ee1-994c-da2bce069fe3,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 128GB,Apple,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"['Xanh dương', 'Hồng', 'Vàng', 'Xanh lá', 'Đen']","4,1k",4.9,950,Shopee,jjunsonmanh382,2023-11-16 12:37 | Phân loại hàng: Xanh lá,"Hàng cũng ok, giao hàng nhanh, lúc mua không cho thanh toán khi unbox nên khi mua shipper ném hàng, họ không phân biệt được hàng giá trị cao",4,5
