id,sku,Date Crawled,brand_id,brand_name,store,product_name,current_price,discount_price,discount,colors,sold_quanlity,rating_count,rating_average
271954384,7.88995E+12,3/2/2024,25643,OPPO,THẮNG THAO MOBILE,"Điện thoại OPPO A58 6GB/128GB , Sạc nhanh 33W - Hàng Chính Hãng",4990000,4399000,12,[{'label': ' Đen'}],2,1,5
176438844,8.02227E+12,3/2/2024,25422,Xiaomi,GIA DỤNG VIỆT,Điện thoại Xiaomi REDMI 9A (2+32) Xanh lá - Hàng chính hãng (chỉ giao HN và một số khu vực),2088000,2088000,0,,,0,0
247925719,1.80966E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện thoại Samsung Galaxy A14  (4GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,3672000,3672000,0,"[{'label': 'Bạc'}, {'label': 'Đen'}, {'label': 'Đỏ'}]",2,1,5
230203067,2.0267E+12,3/2/2024,25643,OPPO,THẮNG THAO MOBILE,Điện thoại OPPO A55s 5G 4GB/64GB - Màn 90hz - Chống nước IP68 - Hàng nhập khẩu - Bản quốc tế ,3699000,2832000,23,"[{'label': ' Đen'}, {'label': 'Xanh Lá'}]",26,11,5
248005118,9.95832E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng Chính Hãng,7164000,7164000,0,"[{'label': 'Bạc Bất Bại'}, {'label': 'Xanh Dũng Mãnh'}, {'label': 'Đen Chiến Binh'}]",1,1,5
270714226,1.31802E+12,3/2/2024,111684,Itel,Itel Official,Điện Thoại Itel S23 4GB/128GB | Pin 5000mAh | 6.6 Inch | Camera 50MP | HÀNG CHÍNH HÃNG,2590000,2090000,19,[{'label': ' Đen'}],34,13,4.5
245770806,2.93919E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện thoại Samsung Galaxy A14 LTE (4GB/128GB) - Hàng chính hãng,3672000,3672000,0,"[{'label': 'Trắng Pearl'}, {'label': 'Đen Midnight'}, {'label': 'Đỏ Burgundy'}]",1,1,5
274316143,1.2864E+12,3/2/2024,52232,Vivo,vivo Official Store,Điện thoại vivo Y22s (4GB - 128GB) - Hàng Chính Hãng ,5290000,3690000,30,"[{'label': ' Đen'}, {'label': 'Xanh vàng'}]",,0,0
271451188,3.15755E+12,3/2/2024,25422,Xiaomi,GiaPhucStore,"Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh - Hàng chính hãng",2190000,2190000,0,"[{'label': ' Đen'}, {'label': 'Xanh Dương'}]",,0,0
273244775,9.97213E+12,3/2/2024,18802,Samsung,Nguyễn Kim Official,Điện thoại Samsung Galaxy A23 5G 4GB/128GB Xanh - Hàng chính hãng,5990000,5200000,13,,1,0,0
274172292,6.97369E+12,3/2/2024,18802,Samsung,Long Hưng TechZone,Điện thoại Samsung Galaxy A05 (4GB/64GB) - Hàng chính hãng,2990000,2990000,0,"[{'label': 'Bạc sỉu'}, {'label': 'Xanh Matcha'}, {'label': 'Đen đá'}]",,0,0
272394241,7.60755E+12,3/2/2024,18802,Samsung,HAPPY PHONE,Điện thoại Samsung Galaxy A05s (4Gb/128Gb) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,3990000,3990000,0,"[{'label': 'Bạc'}, {'label': 'Xanh lá'}, {'label': 'Đen'}]",4,2,5
273990229,5.27179E+12,3/2/2024,25422,Xiaomi,Hồng Hạnh Mobile,Điện Thoại Xiaomi Redmi Note 13 6GB/128GB - Hàng Chính Hãng,4890000,4119000,16,"[{'label': 'Hoàng Hôn Trên Biển'}, {'label': 'Xanh Bạc Hà'}, {'label': 'Đen Bán Dạ'}]",7,0,0
270249637,6.56388E+12,3/2/2024,25422,Xiaomi,Hồng Hạnh Mobile,Điện Thoại Xiaomi Redmi Note 12 Pro 8GB/256GB - Hàng Chính Hãng,7990000,6479000,19,"[{'label': '   Xanh Ánh Sao   '}, {'label': 'Xám Thạch Anh'}]",2,1,5
198648645,7.1029E+12,3/2/2024,25422,Xiaomi,THẮNG THAO MOBILE,Điện thoại Xiaomi Redmi A1 (2GB/32GB) - Hàng chính hãng,2190000,1656000,24,"[{'label': 'Xanh Dương'}, {'label': 'Xanh lá'}, {'label': 'Đen'}]",1,0,0
272850971,1.86362E+12,3/2/2024,162007,Tecno,THẮNG THAO MOBILE,"Điện thoại Libero 5G III - 4/64GB Dimensity 700 ,Màn OLED ,Kháng nước IP57 - Hàng nhập khẩu nhật ",3290000,2290000,30,[{'label': 'Màu Trắng'}],2,0,0
270814316,2.27022E+12,3/2/2024,162007,Tecno,Tecno Official Store,Điện thoại Tecno POVA 5 (8+8)/256GB - MediaTek Helio G99 - Sạc nhanh 45W - 6.8'' FHD+120HZ - Hàng Chính Hãng -  BH 13 Tháng,5290000,4529000,14,"[{'label': 'Vàng Hổ Phách'}, {'label': 'Xanh Vần Vũ'}, {'label': 'Đen Động Cơ'}]",19,10,5
249956458,7.40721E+12,3/2/2024,25422,Xiaomi,Long Hưng TechZone,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,4990000,3739000,25,"[{'label': 'Xanh băng tuyết'}, {'label': 'Xám thạch anh'}]",1,1,3
271467653,2.44617E+12,3/2/2024,247549,Realme,THẮNG THAO MOBILE,Điện thoại Realme C51 (4GB/128GB) - Hàng chính hãng ,3990000,2999000,25,"[{'label': 'Xanh ngọc'}, {'label': 'Đen'}]",2,1,5
274160702,1.75659E+12,3/2/2024,18802,Samsung,HAPPY PHONE,Điện thoại Samsung Galaxy S24 Ultra - Hàng chính hãng,33990000,27225000,20,"[{'label': 'Tím'}, {'label': 'Vàng'}, {'label': 'Xám'}, {'label': 'Đen'}]",,0,0
272323566,5.85856E+12,3/2/2024,18802,Samsung,Hồng Hạnh Mobile,Điện Thoại Samsung M34 5G 8GB/128GB - Hàng Chính Hãng,7990000,6179000,23,"[{'label': 'Xanh Ánh Kim'}, {'label': 'Xanh Đại Dương'}]",3,0,0
262304313,8.28262E+12,3/2/2024,25422,Xiaomi,Long Hưng TechZone,Điện thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng chính hãng,6690000,5019000,25,[{'label': 'Đen thạch anh'}],8,1,5
273412211,6.229E+12,3/2/2024,25422,Xiaomi,GiaPhucStore,"Điện thoại Xiaomi Redmi 13C (4+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",2890000,2890000,0,"[{'label': ' Xanh Biển    '}, {'label': ' Đen'}, {'label': 'Xanh Lá'}]",,0,0
273357326,1.57195E+12,3/2/2024,25422,Xiaomi,Long Hưng TechZone,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng,3490000,3099000,11,"[{'label': 'Xanh cỏ ba lá'}, {'label': 'Xanh hải quân'}, {'label': 'Đen bán dạ'}]",1,0,0
273258825,9.6163E+12,3/2/2024,18802,Samsung,Tiki Trading,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,3950000,3190000,19,"[{'label': 'Xanh'}, {'label': 'Đen'}]",124,15,5
